20260313 202500;6683.25;6683.25;6683;6683;36
20260313 202600;6682.75;6683.25;6682.5;6683;43
20260313 202700;6683.25;6683.5;6682.75;6683;23
20260313 202800;6683;6683;6682.75;6683;65
20260313 202900;6683;6683;6680;6681.5;129
20260313 203000;6681.5;6682.75;6681.25;6681.75;94
20260313 203100;6682;6682.75;6682;6682;26
20260313 203200;6681.75;6683;6681.75;6682.75;50
20260313 203300;6683;6683;6682.25;6682.25;39
20260313 203400;6682;6683;6682;6682.75;30
20260313 203500;6683;6683.5;6682.75;6683.25;21
20260313 203600;6683;6683.5;6683;6683.5;46
20260313 203700;6683.75;6684.25;6683.75;6684;20
20260313 203800;6684;6684.5;6684;6684.5;42
20260313 203900;6684.5;6686.25;6684.5;6685.75;78
20260313 204000;6686;6686.25;6685;6685.25;32
20260313 204100;6685.5;6685.5;6685;6685;18
20260313 204200;6684.75;6684.75;6683.75;6684;27
20260313 204300;6684;6684.25;6683.5;6683.5;77
20260313 204400;6683.5;6683.75;6683.25;6683.25;46
20260313 204500;6683;6683;6682.25;6682.5;66
20260313 204600;6682.5;6682.75;6681;6681.5;70
20260313 204700;6681.75;6681.75;6680.75;6681;61
20260313 204800;6681.25;6683;6680.75;6683;87
20260313 204900;6683;6683;6681.5;6682.25;180
20260313 205000;6682;6682;6680.25;6680.75;109
20260313 205100;6680.75;6680.75;6679.25;6679.5;39
20260313 205200;6679.75;6679.75;6678;6678.25;139
20260313 205300;6678;6678;6675.5;6677;109
20260313 205400;6677;6679.5;6677;6678.25;59
20260313 205500;6678.5;6679;6677.5;6678.25;29
20260313 205600;6678.25;6678.25;6675;6675.75;124
20260313 205700;6675.75;6676;6675.25;6675.5;53
20260313 205800;6675.75;6676.25;6675.25;6675.75;27
20260313 205900;6676;6676.5;6674.75;6675.5;55
20260313 210000;6675.75;6675.75;6675;6675;21
20260315 220100;6659.75;6677.5;6656;6672.75;1390
20260315 220200;6673.5;6684.75;6672.5;6684;531
20260315 220300;6685;6691.25;6683.5;6685.25;471
20260315 220400;6685.5;6688.75;6684.75;6686;180
20260315 220500;6685.25;6687.5;6680.75;6681.5;289
20260315 220600;6681.75;6682.25;6679.25;6680.75;156
20260315 220700;6681.25;6682.5;6680;6680.75;200
20260315 220800;6681;6683;6678.75;6678.75;230
20260315 220900;6678.75;6678.75;6673.75;6673.75;325
20260315 221000;6674.25;6676.75;6672.5;6673;269
20260315 221100;6673.25;6675.25;6673;6674.75;145
20260315 221200;6675;6676.25;6673.75;6676.25;197
20260315 221300;6676.25;6677.75;6673;6673;203
20260315 221400;6673.25;6673.75;6669.75;6671.5;218
20260315 221500;6671.75;6673;6669.75;6672.25;143
20260315 221600;6672.25;6672.75;6671;6671;68
20260315 221700;6671;6671.5;6667.75;6667.75;198
20260315 221800;6668;6670.25;6667.75;6669;145
20260315 221900;6668.75;6669;6667.5;6667.75;65
20260315 222000;6667.75;6667.75;6665.75;6666.75;148
20260315 222100;6666.75;6671;6666.5;6670.25;211
20260315 222200;6670.75;6671.25;6669.25;6670.75;88
20260315 222300;6670.25;6672;6670;6672;63
20260315 222400;6672.25;6672.25;6667;6667.25;200
20260315 222500;6667.25;6673.5;6667.25;6672.75;164
20260315 222600;6673;6677.25;6672.5;6675.75;210
20260315 222700;6675.75;6676.5;6673;6674.75;186
20260315 222800;6674.75;6676.25;6671.75;6673.75;281
20260315 222900;6674;6674;6671.75;6674;65
20260315 223000;6673.5;6675;6673.25;6674.75;70
20260315 223100;6675;6675.75;6674.5;6675.25;121
20260315 223200;6675.25;6676;6674.75;6675;63
20260315 223300;6674.5;6674.5;6672.5;6672.5;65
20260315 223400;6672;6672.75;6670;6672.75;167
20260315 223500;6672.75;6673.25;6672.5;6673;56
20260315 223600;6673;6673;6672.25;6673;38
20260315 223700;6673.5;6674.75;6673.25;6674.5;81
20260315 223800;6674.75;6676.75;6674.5;6675.25;197
20260315 223900;6675;6676;6674;6676;152
20260315 224000;6675.75;6677.25;6674.75;6677;158
20260315 224100;6676.75;6679.25;6676.75;6678.5;158
20260315 224200;6678.25;6680.5;6678.25;6679.5;160
20260315 224300;6679.5;6682;6679.25;6682;165
20260315 224400;6681.75;6684.5;6681.75;6684.5;360
20260315 224500;6684.25;6688;6684.25;6688;301
20260315 224600;6687.75;6688.25;6685.5;6687.25;172
20260315 224700;6687.5;6687.5;6685.5;6687;75
20260315 224800;6687;6691.75;6687;6691.75;262
20260315 224900;6691.75;6694.5;6691.5;6692.75;220
20260315 225000;6692.75;6693;6691.25;6692.25;87
20260315 225100;6692;6699.25;6692;6699;458
20260315 225200;6699.25;6701.5;6697.5;6699;414
20260315 225300;6698.75;6699.75;6697.25;6699.25;161
20260315 225400;6699.25;6700.25;6698;6700;128
20260315 225500;6699.75;6702.25;6699.75;6701.25;211
20260315 225600;6701.25;6702.25;6700.75;6701;100
20260315 225700;6701.5;6704.5;6700.25;6700.5;425
20260315 225800;6700.5;6705.25;6700.25;6704.75;213
20260315 225900;6704.5;6707.5;6703.5;6706;467
20260315 230000;6705.75;6707.75;6703;6705.75;382
20260315 230100;6705.5;6711.75;6705.5;6711.5;583
20260315 230200;6711.5;6712.5;6706.25;6706.75;332
20260315 230300;6706.75;6706.75;6702;6702;280
20260315 230400;6702.5;6704.25;6699;6703;803
20260315 230500;6702.75;6704.25;6700.25;6704;148
20260315 230600;6703.5;6706.5;6703.5;6705.75;136
20260315 230700;6706;6706.25;6701.25;6701.75;173
20260315 230800;6702.25;6704.25;6702.25;6704;79
20260315 230900;6703.75;6704.25;6698.25;6699.5;320
20260315 231000;6699.25;6702.25;6698.75;6700.75;149
20260315 231100;6700.5;6701.75;6695.75;6696;561
20260315 231200;6695.75;6699;6695.25;6697.75;269
20260315 231300;6697.5;6700.5;6696.75;6698.25;105
20260315 231400;6698.25;6700.75;6697.25;6700.75;111
20260315 231500;6701;6701.25;6700;6701;66
20260315 231600;6700.75;6702.25;6696.75;6697.25;167
20260315 231700;6697;6699;6696.25;6698.75;82
20260315 231800;6698.25;6698.25;6696.5;6696.75;49
20260315 231900;6697;6699.25;6696.75;6699;124
20260315 232000;6698.75;6699.25;6698;6698;73
20260315 232100;6698.25;6698.25;6696.25;6696.5;69
20260315 232200;6697;6697.25;6695;6696.5;115
20260315 232300;6696.25;6697.75;6696;6696;81
20260315 232400;6696;6697.75;6695.75;6697.75;91
20260315 232500;6697.75;6699.5;6697;6698.75;156
20260315 232600;6698.75;6699.25;6697.75;6699;89
20260315 232700;6698.5;6699;6695.5;6695.5;275
20260315 232800;6695.75;6696.75;6694.5;6695.25;87
20260315 232900;6695.25;6696;6694.75;6695.25;55
20260315 233000;6695.5;6696;6694.75;6695.75;220
20260315 233100;6696;6696;6694;6696;71
20260315 233200;6696;6697.25;6696;6696.5;56
20260315 233300;6696;6696.25;6693.75;6694;113
20260315 233400;6694.25;6694.5;6692.75;6693.75;94
20260315 233500;6693.25;6695;6693;6695;81
20260315 233600;6694.5;6695.25;6694;6694.5;41
20260315 233700;6694.25;6694.25;6693;6693.5;27
20260315 233800;6693.25;6693.25;6690.75;6691;231
20260315 233900;6691.25;6693.5;6691.25;6692.75;106
20260315 234000;6692.25;6692.25;6690.5;6691.75;113
20260315 234100;6691.75;6694.75;6691.5;6694.75;139
20260315 234200;6694.5;6697;6694;6696.5;201
20260315 234300;6696.25;6700;6696.25;6699.25;232
20260315 234400;6699;6699.25;6696;6696.5;127
20260315 234500;6696.5;6696.75;6695.5;6696.25;82
20260315 234600;6696.5;6701;6696.25;6701;224
20260315 234700;6700.75;6701.5;6699;6701.25;358
20260315 234800;6701;6702.5;6701;6702;159
20260315 234900;6702;6702;6698;6699.25;183
20260315 235000;6699.5;6701.25;6699.25;6701.25;67
20260315 235100;6701.75;6702;6699.25;6701;151
20260315 235200;6700.75;6701.5;6698.75;6700.5;141
20260315 235300;6700.25;6702.5;6700.25;6701.5;157
20260315 235400;6701.75;6702;6700.75;6701.75;77
20260315 235500;6701.75;6702;6700.75;6700.75;71
20260315 235600;6700.75;6700.75;6698.75;6698.75;143
20260315 235700;6699.25;6700.25;6699;6699.75;59
20260315 235800;6699.5;6700.25;6697;6698.25;163
20260315 235900;6698;6700.25;6697.5;6699.25;97
20260316 000000;6699.25;6700;6698.5;6698.5;59
20260316 000100;6698.75;6703.5;6698;6703.5;594
20260316 000200;6703.25;6705.75;6703;6704.5;302
20260316 000300;6705;6708;6703;6707.75;322
20260316 000400;6707.75;6711;6707;6708.5;562
20260316 000500;6708.25;6708.75;6706.5;6708;168
20260316 000600;6708.5;6710.75;6707.75;6710.5;126
20260316 000700;6710.75;6712;6708.75;6710.75;371
20260316 000800;6710.5;6715.75;6710.5;6715.25;696
20260316 000900;6715.25;6716;6713;6713;343
20260316 001000;6712.75;6715.25;6712.5;6715;183
20260316 001100;6714.75;6717.25;6714.75;6715.75;347
20260316 001200;6715.25;6716.5;6712.5;6712.75;322
20260316 001300;6713.25;6716.75;6711.25;6715.25;386
20260316 001400;6715.5;6718;6714.5;6716;271
20260316 001500;6715.5;6717;6714.75;6715.25;225
20260316 001600;6715.75;6718;6715.25;6717.75;281
20260316 001700;6717.25;6719;6716.25;6718.75;330
20260316 001800;6718.25;6719.25;6717.5;6718.5;242
20260316 001900;6718.5;6719;6715;6715;232
20260316 002000;6714.75;6715.25;6714.25;6714.75;190
20260316 002100;6714.75;6714.75;6711.75;6711.75;233
20260316 002200;6711.5;6712;6710;6710.75;173
20260316 002300;6710.5;6712.75;6710.25;6712;165
20260316 002400;6712.25;6712.75;6710.75;6710.75;174
20260316 002500;6711;6711.75;6710.5;6711;152
20260316 002600;6711.5;6711.75;6709.5;6709.5;168
20260316 002700;6709.5;6710.25;6708.75;6709.25;146
20260316 002800;6709.25;6709.75;6708.75;6708.75;149
20260316 002900;6709;6709;6708;6708.5;88
20260316 003000;6708.25;6710.25;6708.25;6709.75;169
20260316 003100;6709.5;6710;6708;6708.5;196
20260316 003200;6708.5;6710.75;6708.5;6709.25;141
20260316 003300;6709.25;6710;6709;6709.25;94
20260316 003400;6709.25;6711;6709.25;6710.75;375
20260316 003500;6710.5;6711;6709;6710.75;143
20260316 003600;6710.75;6713;6710.75;6712.75;229
20260316 003700;6712.5;6712.5;6709.75;6710;173
20260316 003800;6710;6710.5;6709;6709.75;108
20260316 003900;6709.75;6712.75;6709.75;6712.5;127
20260316 004000;6712.5;6714.25;6712;6713.25;174
20260316 004100;6713.25;6714;6712.5;6713.25;127
20260316 004200;6713.25;6713.75;6712.75;6713.5;64
20260316 004300;6713.75;6715;6713.5;6714;83
20260316 004400;6714;6714;6713.25;6713.25;84
20260316 004500;6713;6713.25;6711.25;6711.5;153
20260316 004600;6711.25;6712.75;6711.25;6712.75;92
20260316 004700;6712.5;6712.75;6711;6712.5;96
20260316 004800;6712.5;6713.5;6709.5;6710.25;222
20260316 004900;6709.75;6716.25;6709.75;6714.75;356
20260316 005000;6715.25;6715.5;6714.25;6715.25;92
20260316 005100;6715.25;6715.5;6714.5;6715.25;62
20260316 005200;6715.25;6716.5;6715.25;6716;83
20260316 005300;6716;6716.75;6714.75;6715;145
20260316 005400;6715.25;6715.75;6714;6714.25;119
20260316 005500;6714.25;6716.5;6714.25;6715.75;65
20260316 005600;6716;6716.5;6713.75;6713.75;57
20260316 005700;6713.5;6715;6713.5;6714.25;91
20260316 005800;6714;6715.25;6714;6714.75;49
20260316 005900;6715.25;6715.25;6713.25;6713.75;119
20260316 010000;6713.75;6715;6713.75;6714;96
20260316 010100;6714.5;6718.25;6714.5;6715.25;358
20260316 010200;6715;6716;6713.75;6715.75;160
20260316 010300;6715.25;6715.5;6713;6714.25;140
20260316 010400;6714.5;6714.5;6711.25;6711.75;145
20260316 010500;6711.75;6712;6710.75;6711;92
20260316 010600;6711;6713.75;6711;6712.75;112
20260316 010700;6713.5;6713.75;6712.75;6713.5;44
20260316 010800;6713;6713.5;6712.25;6712.75;91
20260316 010900;6712.75;6713.75;6712.75;6713.25;71
20260316 011000;6713;6713;6711.5;6711.5;110
20260316 011100;6711.75;6711.75;6710;6710;143
20260316 011200;6710;6711.25;6710;6710.75;91
20260316 011300;6710.75;6712.5;6710.75;6712.25;136
20260316 011400;6711.75;6712;6709.75;6710;169
20260316 011500;6710.25;6711.75;6710;6711.5;128
20260316 011600;6711.75;6715.5;6711.25;6715;292
20260316 011700;6715.25;6717.75;6714.75;6715;304
20260316 011800;6715;6716;6715;6715.75;141
20260316 011900;6716;6716;6714.5;6714.75;97
20260316 012000;6714.75;6716.75;6714.75;6716;96
20260316 012100;6715.5;6717.25;6715.25;6717;154
20260316 012200;6716.5;6716.75;6715.25;6716.5;96
20260316 012300;6716.25;6717;6714.75;6714.75;149
20260316 012400;6714.75;6715.25;6714;6715;74
20260316 012500;6715.25;6715.25;6714;6714.25;57
20260316 012600;6714.25;6715.75;6713.25;6713.25;156
20260316 012700;6713;6714.25;6712.75;6714;93
20260316 012800;6714.25;6714.5;6712.25;6712.25;75
20260316 012900;6712.25;6712.75;6711;6712.25;170
20260316 013000;6712;6712.75;6711.25;6711.5;202
20260316 013100;6711.25;6712.25;6710.25;6710.5;142
20260316 013200;6710.5;6711.5;6709.75;6710.5;196
20260316 013300;6710.75;6710.75;6706.25;6706.5;340
20260316 013400;6706.5;6707.75;6705.75;6706.75;416
20260316 013500;6706.75;6709.25;6706.5;6708.75;335
20260316 013600;6709;6713;6708.75;6712.5;310
20260316 013700;6712.5;6713.25;6710.5;6711.75;114
20260316 013800;6711.75;6711.75;6708.5;6710;181
20260316 013900;6709.75;6711.75;6708.75;6709.25;123
20260316 014000;6708.75;6709;6706;6706.5;257
20260316 014100;6706.25;6707.75;6705.75;6707.5;155
20260316 014200;6707.5;6707.5;6706;6707;103
20260316 014300;6707;6710.75;6706.5;6710.5;202
20260316 014400;6710.75;6711;6708.25;6708.75;91
20260316 014500;6708.25;6709.5;6707.75;6709.25;122
20260316 014600;6709.25;6711.5;6709.25;6710.75;122
20260316 014700;6710;6711.25;6709.75;6711;99
20260316 014800;6711.25;6712.5;6710.75;6712;150
20260316 014900;6712;6713.75;6711.75;6713;215
20260316 015000;6713;6714.5;6712.75;6714.25;100
20260316 015100;6713.75;6718.5;6713.75;6717.25;548
20260316 015200;6717;6717.25;6715.5;6716.25;216
20260316 015300;6716.75;6717.5;6715.25;6717.25;452
20260316 015400;6717.25;6718.75;6717.25;6718.5;245
20260316 015500;6717.75;6721;6717.25;6719.25;328
20260316 015600;6719;6720.25;6717.75;6719.75;205
20260316 015700;6719.75;6720;6718.25;6719;82
20260316 015800;6719.25;6719.75;6717.5;6717.75;103
20260316 015900;6717.75;6720;6717.5;6718.75;121
20260316 020000;6718.75;6719.25;6718;6718.75;95
20260316 020100;6719;6719.75;6717.25;6717.5;194
20260316 020200;6717.5;6718.5;6717;6717.5;127
20260316 020300;6717.5;6717.75;6715.25;6716;194
20260316 020400;6715.75;6716.25;6714.25;6716;121
20260316 020500;6716.5;6717.5;6715.75;6717.25;116
20260316 020600;6717;6718;6715.25;6716.25;110
20260316 020700;6716;6716.75;6715;6716.75;89
20260316 020800;6716.75;6719.25;6716.5;6718;170
20260316 020900;6717.75;6717.75;6715.75;6715.75;90
20260316 021000;6716;6717.25;6715.5;6717;79
20260316 021100;6717.25;6717.75;6716.75;6717;66
20260316 021200;6717;6717.5;6716;6716.25;122
20260316 021300;6716.5;6717;6715;6715.5;137
20260316 021400;6715.75;6715.75;6713.5;6714.75;207
20260316 021500;6714.75;6715;6713.5;6714.25;206
20260316 021600;6715;6715.75;6711.25;6712.25;502
20260316 021700;6712;6713.5;6711.75;6713.5;115
20260316 021800;6713.5;6714;6712.75;6713.5;52
20260316 021900;6713.5;6714.75;6713;6714.75;111
20260316 022000;6714.75;6716.5;6714.25;6715.5;108
20260316 022100;6715;6715.25;6713.5;6713.75;94
20260316 022200;6713.5;6713.5;6711.75;6711.75;121
20260316 022300;6712;6713.25;6711.5;6711.75;136
20260316 022400;6711.75;6712.25;6710.75;6711;105
20260316 022500;6711.25;6712.25;6711.25;6711.75;86
20260316 022600;6711.75;6712.5;6711.25;6712.25;57
20260316 022700;6712.25;6712.5;6711;6712;85
20260316 022800;6711.5;6711.5;6710.25;6710.25;65
20260316 022900;6710.5;6711;6710.25;6710.5;71
20260316 023000;6710.75;6711.5;6710.25;6710.75;65
20260316 023100;6711;6711.75;6709.5;6710;181
20260316 023200;6710;6710.75;6710;6710.25;58
20260316 023300;6710.25;6710.25;6709;6709.5;65
20260316 023400;6709.5;6710;6709.25;6709.5;40
20260316 023500;6709.75;6710.75;6709.75;6710.25;70
20260316 023600;6710.25;6710.5;6709.75;6710;69
20260316 023700;6710;6710.25;6708.25;6709;140
20260316 023800;6709.25;6709.75;6708.75;6708.75;76
20260316 023900;6708.75;6709.75;6708.75;6709.75;56
20260316 024000;6709.5;6709.75;6708.75;6709;35
20260316 024100;6708.75;6709.75;6708.5;6709.75;78
20260316 024200;6709.5;6711;6709.5;6710.5;93
20260316 024300;6710.5;6712;6710;6711;100
20260316 024400;6711;6711.5;6710.25;6711;38
20260316 024500;6710.5;6710.5;6709.75;6710;66
20260316 024600;6710;6710;6709;6710;88
20260316 024700;6709.75;6712.75;6709.75;6712.75;216
20260316 024800;6712.75;6714.5;6712.5;6713.25;140
20260316 024900;6713;6714.5;6713;6714.25;88
20260316 025000;6714;6714;6711.25;6711.5;106
20260316 025100;6711.5;6713;6711.5;6712.25;60
20260316 025200;6712.25;6713;6712.25;6712.5;53
20260316 025300;6712.75;6713.25;6712.75;6712.75;66
20260316 025400;6712.75;6712.75;6710.75;6710.75;49
20260316 025500;6710.5;6710.75;6709.25;6709.75;108
20260316 025600;6710;6711.5;6710;6711.5;48
20260316 025700;6711.5;6713.25;6711.5;6713.25;84
20260316 025800;6713.25;6714.25;6713;6713;66
20260316 025900;6713;6713.25;6712.25;6712.25;80
20260316 030000;6712.5;6712.75;6711.25;6711.25;53
20260316 030100;6711.5;6712.5;6711.5;6712;50
20260316 030200;6712;6712.5;6711.25;6712.5;53
20260316 030300;6712.25;6712.5;6712;6712.25;54
20260316 030400;6712.25;6712.5;6711.75;6712.25;67
20260316 030500;6712.25;6712.5;6711.75;6712.25;80
20260316 030600;6711.75;6712.5;6711.25;6711.25;41
20260316 030700;6711.75;6713.5;6711.5;6713.5;48
20260316 030800;6713.5;6714;6712.25;6713;72
20260316 030900;6712.75;6713.75;6712.75;6713.75;44
20260316 031000;6713.5;6714.25;6712.75;6714;116
20260316 031100;6714;6714;6711.75;6712;61
20260316 031200;6712;6712.25;6711.5;6711.75;46
20260316 031300;6711.75;6713.25;6711.75;6713;44
20260316 031400;6712.75;6713.25;6712.25;6712.5;34
20260316 031500;6712.5;6713;6712.25;6712.75;22
20260316 031600;6713;6713.75;6712.5;6712.5;55
20260316 031700;6712.5;6713.75;6712.25;6713.5;40
20260316 031800;6713.25;6713.5;6712.75;6713.25;25
20260316 031900;6713;6713.75;6712.75;6713;48
20260316 032000;6713.25;6715.5;6713.25;6715.25;204
20260316 032100;6715;6715;6713;6713.5;62
20260316 032200;6713.5;6714;6713;6713.75;24
20260316 032300;6713.75;6713.75;6712.75;6713;27
20260316 032400;6713;6715.5;6713;6715.5;78
20260316 032500;6715.25;6715.5;6714.5;6715;92
20260316 032600;6715.25;6715.75;6714.5;6714.75;130
20260316 032700;6714.5;6715;6714.5;6715;74
20260316 032800;6714.75;6715.25;6714.25;6715;27
20260316 032900;6714.75;6716.75;6714.75;6716.5;145
20260316 033000;6716.5;6717;6716.25;6716.75;67
20260316 033100;6716.5;6717.25;6716.5;6717.25;134
20260316 033200;6717.5;6718.5;6717.5;6718;152
20260316 033300;6718;6719.25;6718;6719;100
20260316 033400;6718.75;6719.25;6717.75;6718;91
20260316 033500;6718.5;6718.75;6718.25;6718.25;88
20260316 033600;6718;6719;6718;6718.25;98
20260316 033700;6718;6718.25;6717.25;6718;99
20260316 033800;6718.25;6718.25;6717.75;6718;14
20260316 033900;6718;6719;6718;6718.75;72
20260316 034000;6718.75;6719.5;6718.5;6718.75;87
20260316 034100;6718.75;6719;6718.75;6718.75;39
20260316 034200;6718.5;6718.75;6718;6718.5;55
20260316 034300;6718.5;6718.5;6718;6718.25;99
20260316 034400;6718;6718.5;6718;6718.25;25
20260316 034500;6718.5;6719;6718.5;6719;36
20260316 034600;6719.25;6719.5;6719.25;6719.25;34
20260316 034700;6719.25;6719.25;6718;6718.5;53
20260316 034800;6718.75;6719.25;6718.75;6719;41
20260316 034900;6719;6719.75;6718.75;6719.75;87
20260316 035000;6719.5;6723.5;6719.5;6723.5;347
20260316 035100;6723.75;6724.25;6722;6722.25;206
20260316 035200;6722;6722.25;6721.25;6721.75;57
20260316 035300;6721.5;6722.25;6721.25;6722;51
20260316 035400;6722;6723.5;6722;6723.25;120
20260316 035500;6723.25;6723.25;6722;6722;80
20260316 035600;6722.25;6722.25;6721;6721.25;55
20260316 035700;6721.25;6722.25;6721;6722.25;39
20260316 035800;6722.5;6723;6722.5;6722.75;55
20260316 035900;6722.75;6723;6722.25;6722.75;34
20260316 040000;6722.75;6722.75;6722;6722.25;31
20260316 040100;6722.25;6722.5;6721.5;6721.75;48
20260316 040200;6721.75;6723;6721.75;6723;65
20260316 040300;6723;6723.25;6722;6722;27
20260316 040400;6722;6722.25;6721.75;6721.75;32
20260316 040500;6722;6722.25;6721.25;6721.25;44
20260316 040600;6721.25;6721.5;6721.25;6721.5;47
20260316 040700;6721.75;6722;6721.25;6721.75;48
20260316 040800;6722;6722.25;6721.75;6722.25;54
20260316 040900;6722.25;6723;6722;6722;62
20260316 041000;6722.25;6722.25;6721;6721.5;49
20260316 041100;6721.25;6722.5;6721;6722.25;57
20260316 041200;6721.75;6722.75;6721.25;6722.75;48
20260316 041300;6722.25;6722.75;6721.5;6721.75;38
20260316 041400;6721.5;6722;6721.5;6721.75;11
20260316 041500;6721.75;6722;6721.5;6721.5;36
20260316 041600;6721.75;6725;6721.75;6724.75;344
20260316 041700;6724.75;6725.5;6723.75;6724.5;319
20260316 041800;6724.25;6724.5;6723;6723;95
20260316 041900;6723.25;6723.75;6723;6723.5;72
20260316 042000;6723.25;6724.25;6723;6724;49
20260316 042100;6724.25;6724.25;6723.75;6724;30
20260316 042200;6723.75;6723.75;6723.5;6723.75;6
20260316 042300;6723.75;6723.75;6723;6723;20
20260316 042400;6723;6723;6722;6722.25;31
20260316 042500;6722;6722.25;6721.75;6722;47
20260316 042600;6722;6722;6721.5;6721.75;62
20260316 042700;6721.75;6722.5;6721.75;6722.5;51
20260316 042800;6722.5;6722.5;6722;6722.25;40
20260316 042900;6722.25;6722.5;6721.5;6721.75;17
20260316 043000;6721.75;6722;6721.75;6722;50
20260316 043100;6721.75;6722;6721;6721.5;36
20260316 043200;6721.25;6721.5;6721;6721;24
20260316 043300;6720.5;6721;6720.5;6720.75;21
20260316 043400;6720.5;6721;6720.25;6720.5;43
20260316 043500;6720.5;6720.75;6720.25;6720.5;14
20260316 043600;6720.5;6720.75;6720.25;6720.5;29
20260316 043700;6720.25;6720.5;6719.75;6720;111
20260316 043800;6719.75;6720;6719;6719.5;82
20260316 043900;6719.5;6720;6719.25;6720;66
20260316 044000;6720;6720;6719.5;6719.5;18
20260316 044100;6719.5;6719.75;6718.75;6719;59
20260316 044200;6719;6719;6718.5;6718.75;41
20260316 044300;6718.75;6719.25;6718.5;6718.75;29
20260316 044400;6718.75;6719;6718.5;6718.75;16
20260316 044500;6718.75;6719;6718.5;6718.75;27
20260316 044600;6718.5;6719.25;6718.25;6719;68
20260316 044700;6719;6719.25;6718.5;6718.75;32
20260316 044800;6718.5;6718.75;6717.75;6717.75;46
20260316 044900;6717.75;6718.25;6717.5;6717.75;47
20260316 045000;6717.5;6717.75;6717;6717.25;35
20260316 045100;6717;6717;6716;6716.25;49
20260316 045200;6716.25;6717.25;6716.25;6717;34
20260316 045300;6717;6719.75;6717;6719.5;124
20260316 045400;6719.5;6720.5;6718.5;6718.5;73
20260316 045500;6718.25;6719.5;6718.25;6718.75;47
20260316 045600;6719;6719.25;6717;6717.75;118
20260316 045700;6717.75;6718.5;6717.5;6717.75;46
20260316 045800;6717.5;6717.75;6717;6717;43
20260316 045900;6717.25;6717.25;6715.75;6716;97
20260316 050000;6715.75;6716;6715.5;6715.5;21
20260316 050100;6715.5;6717.25;6715.5;6716.25;100
20260316 050200;6716.5;6716.75;6716.25;6716.75;43
20260316 050300;6716.75;6717.25;6716.5;6717;34
20260316 050400;6716.75;6717.25;6716.75;6716.75;29
20260316 050500;6716.25;6717.25;6716;6716.75;19
20260316 050600;6717;6718.75;6717;6718.5;60
20260316 050700;6718.75;6719.5;6718.5;6719.5;51
20260316 050800;6719;6719.25;6718.5;6719;29
20260316 050900;6719.5;6720;6719.5;6720;36
20260316 051000;6720;6720;6718.75;6719.25;73
20260316 051100;6719.25;6719.5;6718.75;6718.75;81
20260316 051200;6719;6719.25;6718.75;6719;17
20260316 051300;6719.25;6719.25;6718.5;6718.5;15
20260316 051400;6719;6719.5;6718.5;6719.5;14
20260316 051500;6719.25;6719.75;6719.25;6719.75;12
20260316 051600;6719.5;6719.75;6718.5;6718.5;33
20260316 051700;6718.25;6720.25;6718.25;6719.75;44
20260316 051800;6719.75;6720;6719.25;6719.25;15
20260316 051900;6719.25;6719.25;6718.25;6718.25;16
20260316 052000;6718.25;6719.25;6718;6719.25;58
20260316 052100;6719.25;6719.25;6717;6717;46
20260316 052200;6716.75;6718.75;6716.75;6718.5;45
20260316 052300;6718.25;6718.75;6717.25;6717.5;84
20260316 052400;6717.75;6718;6717.25;6718;30
20260316 052500;6718;6718.5;6718;6718.5;23
20260316 052600;6718.5;6718.5;6716.5;6717.5;129
20260316 052700;6717.75;6718.25;6717.5;6718.25;49
20260316 052800;6718;6718;6716.75;6717;43
20260316 052900;6717;6717.25;6716.5;6716.5;24
20260316 053000;6716.25;6717.5;6716.25;6717.5;51
20260316 053100;6717.5;6717.75;6716.25;6716.75;66
20260316 053200;6716.5;6717;6716.5;6717;29
20260316 053300;6716.5;6717.5;6716.5;6716.5;38
20260316 053400;6716.75;6716.75;6716.25;6716.5;29
20260316 053500;6716.5;6717;6716;6716.25;20
20260316 053600;6716;6718.25;6715.75;6718.25;116
20260316 053700;6718.5;6719.25;6718.5;6719.25;36
20260316 053800;6719.25;6720.5;6719;6720.25;100
20260316 053900;6720.5;6721.5;6720;6721.25;96
20260316 054000;6721.5;6722;6721.25;6722;206
20260316 054100;6722.25;6723.25;6722;6722.75;137
20260316 054200;6722.75;6723.25;6722.75;6722.75;29
20260316 054300;6722.75;6723.75;6722.75;6722.75;110
20260316 054400;6723;6723;6721.75;6722.25;38
20260316 054500;6722;6722.25;6722;6722.25;15
20260316 054600;6722.25;6723;6722.25;6723;33
20260316 054700;6723;6724.25;6723;6724.25;85
20260316 054800;6724.25;6725.5;6724.25;6724.75;209
20260316 054900;6724.75;6724.75;6724.25;6724.75;46
20260316 055000;6724.75;6726.75;6724.75;6726.75;218
20260316 055100;6726.5;6726.75;6726;6726.5;71
20260316 055200;6726.75;6726.75;6726.25;6726.75;84
20260316 055300;6727;6728.5;6727;6728;228
20260316 055400;6728;6728;6726.25;6726.25;140
20260316 055500;6726.25;6726.25;6725.5;6725.75;92
20260316 055600;6725.75;6726;6725;6725.75;113
20260316 055700;6725.75;6727.25;6725.25;6727.25;55
20260316 055800;6727.25;6728;6727;6728;118
20260316 055900;6728;6728.25;6727.5;6728.25;72
20260316 060000;6727.75;6727.75;6727.5;6727.75;24
20260316 060100;6727.5;6729.25;6727.25;6728.5;189
20260316 060200;6728.5;6728.75;6727.75;6728.25;118
20260316 060300;6728.25;6728.75;6727.75;6728;74
20260316 060400;6728;6728;6727.5;6727.5;45
